Pt1,Pt2,Pt3,F1,F2,F3,Error
26,32,45,[1.98],[1.98],[2.18],2313867.553550607
26,7,45,[2.0],[2.0],[2.0],249191129.97130272
32,7,45,[2.0],[2.0],[2.0],299088208.89630175
8,33,46,[2.0],[2.0],[2.0],734789704.4119823
8,9,46,[2.0],[2.0],[2.0],5947297147.00235
8,35,46,[2.0],[2.0],[2.0],493313092.97844154
8,27,46,[2.0],[2.0],[2.0],631082973.8727118
33,9,46,[2.0],[2.0],[2.0],1055500725.1033912
33,35,46,[2.0],[2.0],[2.0],1543782.2791811724
33,27,46,[2.0],[2.0],[2.0],3213943.231028832
9,35,46,[2.0],[2.0],[2.0],721953506.3440441
9,27,46,[2.0],[2.0],[2.0],920924792.4035082
35,27,46,[2.0],[2.0],[2.0],9968903.228846554
10,48,47,[2.0],[2.0],[2.0],4846969383.676304
10,40,47,[2.0],[2.0],[2.0],1447612866.245463
10,34,47,[2.0],[2.0],[2.0],2045460145.1628778
10,49,47,[2.0],[2.0],[2.0],10446147357.993702
48,40,47,[2.0],[2.0],[2.0],193728983.64544085
48,34,47,[2.0],[2.0],[2.0],146754065.21026692
48,49,47,[2.0],[2.0],[2.0],2997706532.955933
40,34,47,[1.9842969817520806],[2.1413271642312766],[1.9842969817520806],930808.1121693377
40,49,47,[2.0],[2.0],[2.0],674440315.945981
34,49,47,[2.0],[2.0],[2.0],1131716199.287573
47,10,48,[2.0],[2.0],[2.0],4846969383.676304
47,40,48,[2.0],[2.0],[2.0],193728983.64544085
47,34,48,[2.0],[2.0],[2.0],146754065.21026692
47,49,48,[2.0],[2.0],[2.0],2997706532.955933
47,2,48,[2.0],[2.0],[2.0],6152229377.674615
47,16,48,[2.0],[2.0],[2.0],5246367712.821112
47,28,48,[2.0],[2.0],[2.0],145329885.0201996
47,14,48,[3.8],[1.8],[1.8],1426752342.5197752
47,24,48,[2.0],[2.0],[2.0],136564234.97315204
10,40,48,[2.0],[2.0],[2.0],5281852902.114871
10,34,48,[8.960760113606508e-10],[0.012467893361654757],[0.01763291381014879],999.5301323251539
10,49,48,[2.0],[2.0],[2.0],22584591529.625072
10,2,48,[2.0],[2.0],[2.0],32935396436.32258
10,16,48,[2.0],[2.0],[2.0],30042349347.25871
10,28,48,[2.0],[2.0],[2.0],5883954708.2014475
10,14,48,[2.0],[2.0],[2.0],17572322427.85266
10,24,48,[2.0],[2.0],[2.0],6293584222.104895
40,34,48,[2.0],[2.0],[2.0],193572423.8742459
40,49,48,[2.0],[2.0],[2.0],3357255323.095458
40,2,48,[2.0],[2.0],[2.0],6681539354.739183
40,16,48,[20.0],[0.0],[0.0],1795591671.3311906
40,28,48,[2.0],[2.0],[2.0],137568984.7218792
40,14,48,[2.0],[2.0],[2.0],2218959061.160677
40,24,48,[2.0],[2.0],[2.0],149406089.9066336
34,49,48,[2.0],[2.0],[2.0],4839106559.629123
34,2,48,[2.0],[2.0],[2.0],8715361032.63477
34,16,48,[2.0],[2.0],[2.0],7543345768.845878
34,28,48,[2.0],[2.0],[2.0],294004916.99658966
34,14,48,[2.0],[2.0],[2.0],2995749303.9205003
34,24,48,[2.0],[2.0],[2.0],379973440.87092537
49,2,48,[2.0],[2.0],[2.0],26194747888.284603
49,16,48,[2.0],[2.0],[2.0],23715687278.82689
49,28,48,[2.0],[2.0],[2.0],3863868977.701477
49,14,48,[1.8],[1.8],[1.8],824023056.1087321
49,24,48,[2.0],[2.0],[2.0],4212862874.1423354
2,16,48,[2.0],[2.0],[2.0],34385703552.67017
2,28,48,[2.0],[2.0],[2.0],7395992001.640085
2,14,48,[1.14045166008992],[1.14045166008992],[1.14045166008992],1438285161.0844407
2,24,48,[2.0],[2.0],[2.0],7874865546.451583
16,28,48,[2.0],[2.0],[2.0],6348666532.607375
16,14,48,[2.0],[2.0],[2.0],18525574268.80807
16,24,48,[2.0],[2.0],[2.0],6780250203.652942
28,14,48,[2.0],[2.0],[2.0],2458666536.5955715
28,24,48,[2.0],[2.0],[2.0],204220815.1502
14,24,48,[1.8],[1.8],[1.8],53589171.37817567
14,15,49,[2.0],[2.0],[2.0],26004515950.806187
14,48,49,[2.0],[2.0],[2.0],13130615459.65778
14,2,49,[2.0],[2.0],[2.0],34762625111.85575
14,47,49,[2.0],[2.0],[2.0],5157037467.563964
15,48,49,[2.0],[2.0],[2.0],19019730341.221733
15,2,49,[2.0],[2.0],[2.0],45852534343.98414
15,47,49,[2.0],[2.0],[2.0],8362207006.820819
48,2,49,[2.0],[2.0],[2.0],26194747888.284595
48,47,49,[2.0],[2.0],[2.0],2997706532.955933
2,47,49,[2.0],[2.0],[2.0],12633954519.295782
